time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-24 00:00:00+00:00,,,46.0,8.0
2024-06-25 00:00:00+00:00,,,17.0,6.0
2024-06-26 00:00:00+00:00,1.0,1.0,55.0,13.0
2024-06-27 00:00:00+00:00,4.0,2.0,34.0,5.0
2024-06-28 00:00:00+00:00,2.0,2.0,28.0,3.0
2024-06-29 00:00:00+00:00,1.0,1.0,2.0,2.0
2024-06-30 00:00:00+00:00,1.0,1.0,,
2024-07-01 00:00:00+00:00,1.0,1.0,39.0,6.0
2024-07-02 00:00:00+00:00,1.0,1.0,18.0,6.0
2024-07-03 00:00:00+00:00,2.0,2.0,9.0,3.0
2024-07-04 00:00:00+00:00,3.0,1.0,18.0,8.0
2024-07-05 00:00:00+00:00,1.0,1.0,61.0,6.0
2024-07-06 00:00:00+00:00,1.0,1.0,12.0,2.0
2024-07-07 00:00:00+00:00,,,2.0,1.0
