time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-05 00:00:00+00:00,2.0,2.0,2,1
2023-08-06 00:00:00+00:00,2.0,2.0,4,1
2023-08-07 00:00:00+00:00,2.0,2.0,54,6
2023-08-08 00:00:00+00:00,3.0,3.0,93,6
2023-08-09 00:00:00+00:00,4.0,4.0,33,11
2023-08-10 00:00:00+00:00,1.0,1.0,103,7
2023-08-11 00:00:00+00:00,1.0,1.0,33,6
2023-08-12 00:00:00+00:00,1.0,1.0,7,2
2023-08-13 00:00:00+00:00,71.0,42.0,2,1
2023-08-14 00:00:00+00:00,25.0,20.0,15,6
2023-08-15 00:00:00+00:00,1.0,1.0,58,7
2023-08-16 00:00:00+00:00,1.0,1.0,40,7
2023-08-17 00:00:00+00:00,2.0,2.0,77,17
2023-08-18 00:00:00+00:00,,,7,3
