time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-30 00:00:00+00:00,1.0,1.0,,
2024-07-01 00:00:00+00:00,1.0,1.0,39.0,6.0
2024-07-02 00:00:00+00:00,1.0,1.0,18.0,6.0
2024-07-03 00:00:00+00:00,2.0,2.0,9.0,3.0
2024-07-04 00:00:00+00:00,3.0,1.0,18.0,8.0
2024-07-05 00:00:00+00:00,1.0,1.0,61.0,6.0
2024-07-06 00:00:00+00:00,1.0,1.0,12.0,2.0
2024-07-07 00:00:00+00:00,,,2.0,1.0
2024-07-08 00:00:00+00:00,1.0,1.0,17.0,5.0
2024-07-09 00:00:00+00:00,5.0,3.0,46.0,10.0
2024-07-10 00:00:00+00:00,4.0,3.0,40.0,6.0
2024-07-11 00:00:00+00:00,,,40.0,14.0
2024-07-12 00:00:00+00:00,,,9.0,4.0
2024-07-13 00:00:00+00:00,2.0,1.0,25.0,3.0
