url_path,views_total,views_unique
/spatialmodel/inmap,144,59
/spatialmodel/inmap/releases,92,36
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,46,5
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,37,6
/spatialmodel/inmap/tree/master/cmd/inmap,33,7
/spatialmodel/inmap/releases/tag/v1.9.6,22,11
/spatialmodel/inmap/tree/master/website,21,5
/spatialmodel/inmap/tree/master/emissions,19,6
/spatialmodel/inmap/tree/master,18,9
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,16,5
