url_path,views_total,views_unique
/spatialmodel/inmap,65,35
/spatialmodel/inmap/releases,56,21
/spatialmodel/inmap/releases/tag/v1.9.6,8,7
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,8,5
/spatialmodel/inmap/blob/master/docs/cmd/inmap_preproc.md,8,4
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,7,6
/spatialmodel/inmap/tree/master,7,4
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,6,2
/spatialmodel/inmap/tree/master/eval,6,2
/spatialmodel/inmap/blob/v1.9.0/README.md,5,5
