time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-13 00:00:00+00:00,5,2,46,9
2023-09-14 00:00:00+00:00,3,3,42,7
2023-09-15 00:00:00+00:00,1,1,60,10
2023-09-16 00:00:00+00:00,4,2,10,3
2023-09-17 00:00:00+00:00,3,3,8,2
2023-09-18 00:00:00+00:00,2,2,1,1
2023-09-19 00:00:00+00:00,1,1,14,5
2023-09-20 00:00:00+00:00,2,2,17,6
2023-09-21 00:00:00+00:00,1,1,66,10
2023-09-22 00:00:00+00:00,4,2,9,2
2023-09-23 00:00:00+00:00,2,2,25,2
2023-09-24 00:00:00+00:00,2,2,7,3
2023-09-25 00:00:00+00:00,2,2,43,10
2023-09-26 00:00:00+00:00,1,1,17,11
